Year,AFGHANISTAN,ALBANIA,ALGERIA,ANDORRA,ANGOLA,ANGUILLA,ANTARCTIC FISHERIES,ANTIGUA & BARBUDA,ARGENTINA,ARMENIA,ARUBA,AUSTRALIA,AUSTRIA,AZERBAIJAN,BAHAMAS,BAHRAIN,BANGLADESH,BARBADOS,BELARUS,BELGIUM,BELIZE,BENIN,BERMUDA,BHUTAN,"BONAIRE, SAINT EUSTATIUS, AND SABA",BOSNIA & HERZEGOVINA,BOTSWANA,BRAZIL,BRITISH VIRGIN ISLANDS,BRUNEI (DARUSSALAM),BULGARIA,BURKINA FASO,BURUNDI,CAMBODIA,CANADA,CAPE VERDE,CAYMAN ISLANDS,CENTRAL AFRICAN REPUBLIC,CHAD,CHILE,CHINA (MAINLAND),CHRISTMAS ISLAND,COLOMBIA,COMOROS,CONGO,COOK ISLANDS,COSTA RICA,COTE D IVOIRE,CROATIA,CUBA,CURACAO,CYPRUS,CZECH REPUBLIC,CZECHOSLOVAKIA,DEMOCRATIC PEOPLE S REPUBLIC OF KOREA,DEMOCRATIC REPUBLIC OF THE CONGO (FORMERLY ZAIRE),DEMOCRATIC REPUBLIC OF VIETNAM,DENMARK,DJIBOUTI,DOMINICA,DOMINICAN REPUBLIC,EAST & WEST PAKISTAN,ECUADOR,EGYPT,EL SALVADOR,EQUATORIAL GUINEA,ERITREA,ESTONIA,ETHIOPIA,FAEROE ISLANDS,FALKLAND ISLANDS (MALVINAS),FEDERAL REPUBLIC OF GERMANY,FEDERATED STATES OF MICRONESIA,FEDERATION OF MALAYA-SINGAPORE,FIJI,FINLAND,FORMER DEMOCRATIC YEMEN,FORMER GERMAN DEMOCRATIC REPUBLIC,FORMER PANAMA CANAL ZONE,FORMER YEMEN,FRANCE (INCLUDING MONACO),FRENCH EQUATORIAL AFRICA,FRENCH GUIANA,FRENCH INDO-CHINA,FRENCH POLYNESIA,FRENCH WEST AFRICA,GABON,GAMBIA,GEORGIA,GERMANY,GHANA,GIBRALTAR,GREECE,GREENLAND,GRENADA,GUADELOUPE,GUATEMALA,GUINEA,GUINEA BISSAU,GUYANA,HAITI,HONDURAS,HONG KONG SPECIAL ADMINSTRATIVE REGION OF CHINA,HUNGARY,ICELAND,INDIA,INDONESIA,IRAQ,IRELAND,ISLAMIC REPUBLIC OF IRAN,ISLE OF MAN,ISRAEL,ITALY (INCLUDING SAN MARINO),JAMAICA,JAPAN,JAPAN (EXCLUDING THE RUYUKU ISLANDS),JORDAN,KAZAKHSTAN,KENYA,KIRIBATI,KOSOVO,KUWAIT,KUWAITI OIL FIRES,KYRGYZSTAN,LAO PEOPLE S DEMOCRATIC REPUBLIC,LATVIA,LEBANON,LEEWARD ISLANDS,LESOTHO,LIBERIA,LIBYAN ARAB JAMAHIRIYAH,LIECHTENSTEIN,LITHUANIA,LUXEMBOURG,MACAU SPECIAL ADMINSTRATIVE REGION OF CHINA,MACEDONIA,MADAGASCAR,MALAWI,MALAYSIA,MALDIVES,MALI,MALTA,MARSHALL ISLANDS,MARTINIQUE,MAURITANIA,MAURITIUS,MAYOTTE,MEXICO,MONGOLIA,MONTENEGRO,MONTSERRAT,MOROCCO,MOZAMBIQUE,MYANMAR (FORMERLY BURMA),NAMIBIA,NAURU,NEPAL,NETHERLAND ANTILLES,NETHERLAND ANTILLES AND ARUBA,NETHERLANDS,NEW CALEDONIA,NEW ZEALAND,NICARAGUA,NIGER,NIGERIA,NIUE,NORWAY,OCCUPIED PALESTINIAN TERRITORY,OMAN,PACIFIC ISLANDS (PALAU),PAKISTAN,PALAU,PANAMA,PAPUA NEW GUINEA,PARAGUAY,PENINSULAR MALAYSIA,PERU,PHILIPPINES,PLURINATIONAL STATE OF BOLIVIA,POLAND,PORTUGAL,PUERTO RICO,QATAR,REPUBLIC OF CAMEROON,REPUBLIC OF KOREA,REPUBLIC OF MOLDOVA,REPUBLIC OF SOUTH SUDAN,REPUBLIC OF SOUTH VIETNAM,REPUBLIC OF SUDAN,REUNION,RHODESIA-NYASALAND,ROMANIA,RUSSIAN FEDERATION,RWANDA,RWANDA-URUNDI,RYUKYU ISLANDS,SABAH,SAINT HELENA,SAINT LUCIA,SAINT MARTIN (DUTCH PORTION),SAMOA,SAO TOME & PRINCIPE,SARAWAK,SAUDI ARABIA,SENEGAL,SERBIA,SEYCHELLES,SIERRA LEONE,SINGAPORE,SLOVAKIA,SLOVENIA,SOLOMON ISLANDS,SOMALIA,SOUTH AFRICA,SPAIN,SRI LANKA,ST. KITTS-NEVIS,ST. KITTS-NEVIS-ANGUILLA,ST. PIERRE & MIQUELON,ST. VINCENT & THE GRENADINES,SUDAN,SURINAME,SWAZILAND,SWEDEN,SWITZERLAND,SYRIAN ARAB REPUBLIC,TAIWAN,TAJIKISTAN,TANGANYIKA,THAILAND,TIMOR-LESTE (FORMERLY EAST TIMOR),TOGO,TONGA,TRINIDAD AND TOBAGO,TUNISIA,TURKEY,TURKMENISTAN,TURKS AND CAICOS ISLANDS,TUVALU,UGANDA,UKRAINE,UNITED ARAB EMIRATES,UNITED KINGDOM,UNITED KOREA,UNITED REPUBLIC OF TANZANIA,UNITED STATES OF AMERICA,URUGUAY,USSR,UZBEKISTAN,VANUATU,VENEZUELA,VIET NAM,WALLIS AND FUTUNA ISLANDS,YEMEN,YUGOSLAVIA (FORMER SOCIALIST FEDERAL REPUBLIC),YUGOSLAVIA (MONTENEGRO & SERBIA),ZAMBIA,ZANZIBAR,ZIMBABWE
1934,,2.0,38.0,,,,,,3887.0,,,6195.0,3754.0,,,33.0,,1.0,,20460.0,,,,,,,,1262.0,,12.0,666.0,,,,21811.0,,,,,1318.0,13448.0,,201.0,,,,,,,,,,,10825.0,,5.0,,3997.0,,,,,200.0,225.0,,,,4.0,,,,,,,,1079.0,,,,,54959.0,,,16.0,,,,,,111530.0,,,773.0,,,,,,,,,,,2886.0,,11912.0,5250.0,782.0,2588.0,6412.0,,19.0,10829.0,,,27626.0,,,,,,,,,,10.0,,,,,,,,,,,2.0,,,,,,,,,,,5156.0,,,,52.0,18.0,836.0,,,,,11896.0,10543.0,,1087.0,,,191.0,,2589.0,,,,,,,,,473.0,1842.0,24.0,20.0,12341.0,1118.0,,,,,,,,,,,8641.0,,,,,,,,,,,,,,,,,,,,,,7880.0,5527.0,,,,,,,,,5932.0,2608.0,3.0,1139.0,,,7.0,,,,1304.0,5.0,1581.0,,,,,,,115509.0,1253.0,,391482.0,14.0,78059.0,,,1426.0,1153.0,,,2139.0,,,,466.0
1935,,5.0,36.0,,,,,,3821.0,,,6886.0,3800.0,,,145.0,,0.0,,19555.0,,,,,,,,1504.0,,7.0,675.0,,,,21506.0,,,,,1395.0,15728.0,,656.0,,,,,,,,,,,11144.0,,9.0,,4163.0,,,,,214.0,204.0,,,,5.0,,,,,,,,960.0,,,,,53327.0,,,15.0,,,,,,123463.0,,,795.0,,,,,,,,,,,3024.0,,12446.0,5459.0,1562.0,2602.0,6370.0,,25.0,12389.0,,,29041.0,,,,,,,,,,10.0,14.0,,,,,,,,,,1.0,,,,,,,,,,,5848.0,,,,64.0,13.0,826.0,,,,,13734.0,10171.0,,1133.0,,,190.0,,2670.0,,,,,,,,,493.0,1956.0,27.0,19.0,12596.0,1195.0,,,,,,,,,,,8606.0,,,,,,,,,,,,0.0,,,,,,,,,,8777.0,6130.0,,,,,,,,,6241.0,2586.0,4.0,1191.0,,,7.0,,,,1389.0,5.0,1620.0,,,,,,,117121.0,1474.0,,406731.0,14.0,88358.0,,,1635.0,1285.0,,,2239.0,,,,503.0
1936,,35.0,14.0,,,,,,4121.0,,,7383.0,3710.0,,,532.0,,0.0,,20473.0,,,,,,,,1405.0,,21.0,686.0,,,,23517.0,,,,,1372.0,17751.0,,760.0,,,,,,,,,,,12108.0,,11.0,,4307.0,,,,,239.0,199.0,,,,7.0,,,,,,,,1355.0,,,,,54066.0,,,20.0,,,,,,136376.0,,,919.0,,,,,,,,,,,3248.0,6.0,12232.0,5941.0,1581.0,2769.0,6974.0,,21.0,8735.0,,,31898.0,,,,,,,,,,14.0,16.0,,,,,,,,,,,,,,,,,,,,,5994.0,,,,58.0,14.0,849.0,,,,,14667.0,10888.0,,1140.0,,,215.0,,2850.0,,,,,,,,,559.0,2021.0,33.0,12.0,13619.0,1127.0,,,,,,,,,,,9049.0,,,,,,,,,,,,2.0,,,,,,,,,,9622.0,2199.0,,,,,,,,,6837.0,2708.0,8.0,1292.0,,,8.0,,,,1567.0,7.0,1601.0,,,,,,,123860.0,1730.0,,466893.0,15.0,101319.0,,,864.0,1583.0,,,2208.0,,,,510.0
1937,,81.0,19.0,,,,,,4562.0,,,7876.0,4165.0,,,888.0,,0.0,,24648.0,,,,,,,,1662.0,,56.0,761.0,,,,25515.0,,,,,1441.0,16533.0,,760.0,,,,,,,,,,,14666.0,,28.0,,4448.0,,,,,266.0,188.0,,,,9.0,,,,,,,,1851.0,,,,,59422.0,,,32.0,,,,,,153811.0,,,979.0,,,,,,,,,,,3718.0,5.0,13549.0,6917.0,1704.0,2826.0,8649.0,,22.0,12334.0,,,34240.0,,,,,,,,,,16.0,17.0,,,,,,,,,,,,,,,,,,,,,6797.0,,,,101.0,16.0,878.0,,,,,17732.0,12009.0,,1196.0,,,267.0,,3210.0,,,,,,,,,640.0,2402.0,33.0,15.0,15377.0,1346.0,,,,,,,,,,,7769.0,,,,,,,,,,,,7.0,,,,,,,,,,10049.0,1432.0,,,,,,,,,7900.0,2856.0,17.0,1433.0,,,10.0,,,,1978.0,8.0,1159.0,,,,,,,127773.0,1851.0,,488418.0,20.0,103603.0,,,2565.0,1671.0,,,2460.0,,,,746.0
1938,,95.0,9.0,,,,,,4463.0,,,7652.0,1580.0,,,949.0,,0.0,,21597.0,,,,,,,,1664.0,,59.0,866.0,,,,23348.0,,,,,1509.0,15094.0,,820.0,,,,,,,,,,,16805.0,,33.0,,3994.0,,,,,281.0,240.0,,,,11.0,,,,,,,,1555.0,,,,,55076.0,,,36.0,,,,,,164120.0,,,776.0,,,,,,,,,,15.0,4032.0,,15168.0,7296.0,1615.0,2720.0,8673.0,,13.0,12281.0,,,35960.0,,,,,,,,,,21.0,17.0,,,,,,,,,,,,,,,,,,,,,6623.0,,,,127.0,11.0,843.0,,,,,19011.0,11820.0,,1159.0,,,266.0,,2860.0,,,,,,,,,522.0,2185.0,43.0,18.0,16360.0,1124.0,,,,,,,,,,,7291.0,,,,,,,,,,,,56.0,,,,,,,,,,10563.0,3609.0,,,,,,,,,7134.0,2855.0,17.0,1610.0,,,11.0,,,,2276.0,9.0,1265.0,,,,,,,122536.0,2476.0,,413051.0,21.0,109348.0,,,1671.0,1698.0,,,2330.0,,,,756.0
1939,,118.0,44.0,,,,,,4744.0,,,8773.0,1730.0,,,869.0,,1.0,,20120.0,,,,,,,,1624.0,,717.0,951.0,,,,25930.0,,,,,1367.0,18329.0,,1266.0,,,,,,,,,,,18463.0,,24.0,,4450.0,,,,,292.0,608.0,,,4.0,10.0,,,,,,,,1330.0,,,,,53116.0,,,42.0,,,,,,177042.0,,,69.0,,,,,,,,,,15.0,3942.0,,14848.0,7970.0,3318.0,3147.0,8202.0,,15.0,12593.0,,,34871.0,,,,,,,,,,22.0,16.0,,,,,,,,,,,,,,,,,,,,,6186.0,,,,87.0,18.0,882.0,,,,,17894.0,11109.0,,1218.0,,,224.0,,3416.0,,,,,,,,,465.0,1597.0,23.0,23.0,14165.0,1297.0,,,,,,,,,,,6875.0,,,,,,,,,,,,451.0,,,,,,,,,,10961.0,4290.0,,,,,,,,,7998.0,3237.0,16.0,1960.0,,,13.0,,,,2580.0,9.0,1339.0,,,,,,,123487.0,3233.0,,455203.0,24.0,110689.0,,,1910.0,1894.0,,,2445.0,,,,810.0
1940,,189.0,65.0,,,,,,4331.0,,,7926.0,2005.0,,,810.0,,0.0,,16950.0,,,,,,,,1771.0,,808.0,1119.0,,,,29647.0,,,,,1436.0,23499.0,,1137.0,,,,,,,,,,,20809.0,,21.0,,4046.0,,,,,297.0,827.0,,,2.0,,,,,,,,,632.0,,,,,37592.0,,,38.0,,,,,,178594.0,,,65.0,,,,,,,,,,,4319.0,9.0,15747.0,7842.0,2099.0,3145.0,7404.0,,20.0,13387.0,,,41829.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,6335.0,,,,108.0,18.0,866.0,,,,,14813.0,9126.0,,1299.0,,,228.0,,1777.0,,,,,,,,,701.0,1446.0,31.0,35.0,45646.0,1064.0,,,,,,,,,,,6536.0,,,,,,,,,,,,586.0,,,,,,,,,,11332.0,5902.0,,,,,,,,,5043.0,2269.0,6.0,2120.0,,,16.0,,,,2930.0,16.0,1493.0,,,,,,,129679.0,4157.0,,510778.0,23.0,132702.0,,,3369.0,1810.0,,,2812.0,,,,935.0
1941,,171.0,85.0,,,,,,3806.0,,,9429.0,2177.0,,,778.0,,0.0,,17791.0,,,,,,,,1715.0,,537.0,1207.0,,,,32794.0,,,,,1520.0,29371.0,,1019.0,,,,,,,21.0,,,,20945.0,,28.0,,4749.0,,,,,199.0,1079.0,,,1.0,,3.0,,,,,,,886.0,,,,,32730.0,,,41.0,,,,,,180360.0,,,37.0,,,,3.0,,,,,,15.0,4873.0,7.0,16091.0,7229.0,1312.0,2306.0,5683.0,,16.0,11710.0,,,42202.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,6154.0,,,,106.0,16.0,869.0,,,,,18305.0,10133.0,,1365.0,,,270.0,,1314.0,,,,,,,,,596.0,1433.0,25.0,29.0,44979.0,1032.0,,,,,,,,,,,6154.0,,,,,,,,,,,,494.0,,,,,,,,,,12099.0,5872.0,,,,,,,,,4106.0,1809.0,6.0,2166.0,,,16.0,,,,2702.0,37.0,1534.0,,,,,,,128188.0,4637.0,,556554.0,24.0,116584.0,,,4110.0,1686.0,,,,,,,1022.0
1942,,203.0,136.0,,,,,,3680.0,,,9963.0,2333.0,,,714.0,,0.0,,16670.0,,,,,,,,1602.0,,340.0,1460.0,,,,35776.0,,,,,1585.0,31078.0,,1137.0,,,,,,,23.0,,,,22590.0,,39.0,,4496.0,,,,,287.0,1047.0,,,3.0,,3.0,,,,,,,767.0,,,,,33435.0,,,24.0,,,,,,182295.0,,,62.0,,,,3.0,,,,,,,5142.0,,16075.0,2581.0,2173.0,1915.0,8060.0,,30.0,11435.0,,,40341.0,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,5180.0,,,,90.0,8.0,280.0,,,,,10666.0,9442.0,,1391.0,0.0,,339.0,,1263.0,,,,,,,,,180.0,1649.0,,37.0,49567.0,826.0,,,,,,,,,,,6461.0,,,,,,,,,,,,519.0,,,,,,,,,,13217.0,6295.0,,,,,,,,,3555.0,1594.0,15.0,1752.0,,,,,,,2911.0,44.0,1350.0,,,,,,,127983.0,5119.0,,598771.0,20.0,80234.0,,,3152.0,900.0,,,,,,,1130.0
1943,,126.0,128.0,,,,,,3843.0,,,9550.0,2624.0,,,753.0,,0.0,,15790.0,,,,,,,,1768.0,,511.0,1586.0,,,,37682.0,,,,,1668.0,26557.0,,1019.0,,,,,,,23.0,,,,24941.0,,60.0,,5629.0,,,,,288.0,1120.0,,,4.0,,3.0,,,,,,,1077.0,,,,,34186.0,,,17.0,,,,,,185444.0,,,58.0,,,,3.0,,,,,,,5243.0,5.0,14000.0,5193.0,2991.0,1941.0,8312.0,,23.0,1943.0,,,41117.0,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,5202.0,,,,97.0,14.0,112.0,,,,,17226.0,9533.0,,1466.0,2.0,,372.0,,1486.0,,,,,,,,,360.0,1795.0,,40.0,53981.0,803.0,,,,,,,,,,,6034.0,,,,,,,,,,,,544.0,,,,,,,,,,13310.0,6511.0,,,,,,,,,4323.0,1685.0,10.0,1754.0,,,9.0,,,,2804.0,14.0,1670.0,,,,,,,124140.0,4961.0,,618773.0,18.0,102423.0,,,2820.0,739.0,,,103.0,,,,1288.0
1944,,42.0,136.0,,,,,,3809.0,,,9337.0,2563.0,,,769.0,,0.0,,9045.0,,,,,,,,1610.0,,681.0,1198.0,,,,38322.0,,,,,1676.0,26710.0,,1294.0,,,,,,,24.0,,,,23780.0,,47.0,,5536.0,,,,,362.0,1190.0,,,5.0,,,,,,,,,744.0,,,,,21832.0,,,,,,,,,163830.0,,,30.0,,,,3.0,,,,,,,4328.0,5.0,14318.0,2394.0,3486.0,1735.0,11370.0,,24.0,978.0,,,37867.0,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,5493.0,,,,115.0,15.0,84.0,,,,,21598.0,6369.0,,1493.0,1.0,,452.0,,1332.0,,,,,,,,,301.0,1762.0,,38.0,51594.0,886.0,,,,,,,,,,,4110.0,,,,,,,,,,,,890.0,,,,,,,,,,14894.0,7041.0,,,,,,,,,3397.0,1215.0,5.0,1264.0,,,4.0,,,,2940.0,25.0,1917.0,,,,,,,120645.0,5241.0,,666042.0,26.0,95924.0,,,4128.0,389.0,,,25.0,,,,1309.0
1945,,33.0,168.0,,,,,,3731.0,,,8924.0,1245.0,,,836.0,,0.0,,10578.0,,,,,,,,1863.0,,251.0,1422.0,,,,35624.0,,,,,1540.0,13742.0,,1223.0,,,,,,,30.0,,,,12620.0,18.0,47.0,,3833.0,,,,,335.0,1189.0,,,,,,,,31184.0,,,,175.0,,1.0,,,29250.0,,,1.0,,,,,,492.0,,,18.0,,,,4.0,,,,,,,2238.0,4.0,15883.0,1039.0,3857.0,1865.0,14437.0,,20.0,1189.0,,,20917.0,,,,,,,,,,,20.0,,,,,,,7.0,,,2.0,,,,,,,,,,,6173.0,,,,143.0,13.0,81.0,,,,,25056.0,3999.0,,1534.0,2.0,,377.0,,1095.0,,,,,,,,,167.0,1711.0,4.0,46.0,16228.0,911.0,,,,1.0,,,,,,,5160.0,,,,,,,,,,,,2405.0,,,,,,,,,,15249.0,7717.0,,,,,,,,,1243.0,443.0,5.0,597.0,,,,,,,3008.0,26.0,1935.0,,,,,,,113985.0,,,642833.0,30.0,101557.0,,,4300.0,167.0,,,1421.0,,,,1218.0
1946,,132.0,208.0,,,,,,3741.0,,,9668.0,3483.0,,,917.0,,0.0,,15398.0,,,,,,,,2037.0,,258.0,1358.0,,,,37781.0,,,,,1483.0,8536.0,,1354.0,,,,,,,46.0,,,,15707.0,20.0,85.0,,4816.0,,,,205.0,301.0,1153.0,,,,,,,,47762.0,,,,896.0,,26037.0,,,45102.0,,,195.0,,,,,,353.0,,,34.0,,,,4.0,,,,,,,2947.0,3.0,15693.0,367.0,3918.0,2237.0,16439.0,,36.0,6052.0,,,14386.0,,,,,,670.0,,,,,20.0,,,,,,,10.0,,,,,,,,,,,,,,6994.0,,,,187.0,15.0,2.0,,,,,27543.0,8489.0,,1510.0,1.0,,447.0,,1931.0,,,,,,,,,165.0,1574.0,31.0,44.0,28548.0,1062.0,,,,133.0,,,,,,,4767.0,,,,,,,,,,,,6865.0,,,,,,,,,,15297.0,7668.0,,,,,,,,,4744.0,1574.0,6.0,781.0,,,,,,,2985.0,36.0,1917.0,,,,,,,119038.0,,,614911.0,39.0,114134.0,,,21848.0,,,,2808.0,,,,1177.0
1947,,253.0,203.0,,,,,,3963.0,,,10376.0,4812.0,,,1078.0,,1.0,,22391.0,,,,,,,,2443.0,,1461.0,1613.0,,,,39180.0,,,,,1558.0,9167.0,,1382.0,,,,,,,52.0,,,,17825.0,20.0,89.0,,5856.0,,,2.0,212.0,316.0,1205.0,,,,,,,,61568.0,,,,1488.0,,25133.0,,,50120.0,,,194.0,,,,,,,,,46.0,,,,4.0,,,,,,5.0,3777.0,1.0,15994.0,1107.0,3937.0,2405.0,17322.0,,45.0,10043.0,,,19115.0,,,,,,1842.0,,,,,23.0,,,,,,,12.0,,,1.0,,,,,,,,,,,8012.0,,,,227.0,16.0,7.0,,,,,30317.0,12174.0,,1488.0,2.0,,426.0,,2901.0,,,,,,,,,187.0,1613.0,54.0,46.0,24987.0,1513.0,,,,245.0,,,,,,,4462.0,,,,,,,,,,,,10298.0,,,,,,,,,,15240.0,8510.0,,,,,,,,,6850.0,2579.0,7.0,988.0,,,8.0,,,,3276.0,35.0,2041.0,,,,,,,125900.0,,,677064.0,40.0,137437.0,,,5594.0,,,,3907.0,,,,1102.0
1948,,192.0,219.0,,,,,,4748.0,,,10487.0,6684.0,,,1249.0,,1.0,,23218.0,,,,,,,,2143.0,,22.0,1698.0,,,,43263.0,,,,,1695.0,6510.0,,1224.0,,,,,,,50.0,,,,19265.0,383.0,102.0,,4660.0,,,6.0,234.0,351.0,1679.0,,,,,1.0,,,75711.0,,,,2309.0,,27412.0,,,53636.0,,,273.0,,,,,,,,,369.0,,,,4.0,,,,,,7.0,4471.0,1.0,15999.0,4229.0,-26.0,2305.0,21275.0,,22.0,9700.0,,,24042.0,,,,,,92.0,,,,,28.0,,,,,,,14.0,,,1.0,,,,,,,,,,,8328.0,,,,257.0,12.0,42.0,,,,,30891.0,12900.0,,1502.0,2.0,,447.0,,2998.0,,,,,,6.0,,,315.0,1743.0,59.0,56.0,24272.0,1434.0,,,,456.0,,,,,,,6380.0,,,,,,,,,,,-995.0,4897.0,,,,,,,,,,15585.0,8931.0,,,,,,,,,8408.0,2788.0,7.0,1239.0,,,11.0,,,,3450.0,40.0,2102.0,,,,,,,129803.0,,,703344.0,40.0,146249.0,,,6974.0,,,,4404.0,,,,1238.0
1949,4.0,277.0,248.0,,,,,,4195.0,,,10276.0,7254.0,,,1258.0,,1.0,,22048.0,,,,,,,,2012.0,,3130.0,2034.0,,,,39583.0,,,,,1604.0,16187.0,,1402.0,,,,,,,50.0,,,,20252.0,486.0,130.0,,4608.0,,,7.0,332.0,355.0,2037.0,,,,,1.0,,,85971.0,,,,1347.0,,31984.0,,,62521.0,,,294.0,,6.0,,,,,,,448.0,,,,5.0,,,,,,8.0,5571.0,1.0,16889.0,5978.0,308.0,2278.0,22935.0,,33.0,10859.0,,,26865.0,,,,,,290.0,,,,,32.0,,,,,,,16.0,,,1.0,,,,,,,,,,,7905.0,,,,297.0,16.0,28.0,,,,,,13783.0,,1531.0,2.0,,405.0,,2841.0,,,,,,7.0,,,333.0,1810.0,87.0,79.0,28776.0,1507.0,,71.0,,594.0,,,,,,,6309.0,,,,,,,,,,,,5018.0,,,,,,,,,,16537.0,9761.0,,,,,,,,,7325.0,2329.0,8.0,1221.0,,,17.0,,,,3753.0,35.0,2175.0,,,,,,,132409.0,,,589517.0,40.0,166250.0,,,7838.0,,,,5031.0,,,,1400.0
1950,23.0,81.0,1033.0,,51.0,,,,8168.0,,,14941.0,5704.0,,15.0,377.0,,20.0,,20801.0,5.0,,12.0,,,,0.0,5367.0,,113.0,2047.0,,,,42070.0,28.0,0.0,,,2307.0,21465.0,,2047.0,,,,78.0,,,1530.0,,73.0,,20851.0,213.0,404.0,,6002.0,3.0,0.0,95.0,1733.0,202.0,2794.0,73.0,3.0,,,24.0,11.0,75.0,94786.0,,1421.0,33.0,1787.0,9.0,44606.0,53.0,7.0,55215.0,48.0,0.0,404.0,,354.0,,4.0,,,174.0,32.0,1127.0,27.0,2.0,0.0,169.0,,2.0,71.0,31.0,82.0,360.0,5020.0,202.0,18178.0,2683.0,450.0,2655.0,-1473.0,,456.0,11313.0,74.0,27991.0,,47.0,,248.0,,,105.0,,,,,413.0,5.0,,13.0,39.0,,,2025.0,0.0,,83.0,,,,,67.0,,0.0,,55.0,,8328.0,78.0,,,699.0,246.0,219.0,,,7.0,,2003.0,13998.0,60.0,2339.0,52.0,,616.0,,2302.0,,,,,,141.0,15.0,17.0,,1240.0,984.0,135.0,30604.0,1534.0,,96.0,38.0,596.0,,,,,0.0,1568.0,5300.0,,,7.0,0.0,12.0,0.0,1.0,,1.0,0.0,87.0,1403.0,,,0.0,43.0,,,,0.0,13.0,16659.0,9019.0,444.0,,,4.0,1.0,150.0,58.0,1.0,7823.0,2794.0,113.0,1033.0,,129.0,261.0,,7.0,2.0,642.0,333.0,2590.0,,,,29.0,,0.0,136583.0,,,692124.0,670.0,185316.0,,0.0,10447.0,,,,4833.0,,,7.0,
1951,25.0,110.0,1128.0,,68.0,,,,9544.0,,,16112.0,6351.0,,18.0,321.0,,30.0,,24418.0,7.0,,16.0,,,,0.0,5913.0,,82.0,2229.0,,,,44402.0,21.0,0.0,,,2725.0,27763.0,,2229.0,,,,85.0,,,1766.0,,77.0,,22219.0,272.0,477.0,,5984.0,7.0,1.0,98.0,2140.0,192.0,2883.0,88.0,3.0,,,17.0,11.0,97.0,108587.0,,2098.0,36.0,2178.0,4.0,48870.0,54.0,7.0,62435.0,64.0,0.0,351.0,,296.0,,4.0,,,239.0,28.0,1249.0,27.0,3.0,0.0,174.0,,1.0,78.0,36.0,95.0,425.0,6056.0,176.0,19029.0,2563.0,663.0,2868.0,1887.0,,797.0,13331.0,142.0,33702.0,,44.0,,380.0,,,32.0,,,,,398.0,8.0,,12.0,46.0,,,2459.0,0.0,,67.0,,,,,70.0,,0.0,,38.0,,9524.0,80.0,,,799.0,254.0,250.0,,,8.0,,3159.0,15003.0,77.0,2230.0,55.0,,460.0,,2587.0,,,,,,151.0,17.0,13.0,,1303.0,970.0,126.0,33336.0,1473.0,,106.0,50.0,798.0,,,,,0.0,1729.0,6143.0,,,7.0,0.0,10.0,0.0,3.0,,1.0,1.0,88.0,-95.0,,,0.0,26.0,,,,0.0,13.0,17781.0,9041.0,422.0,,,6.0,1.0,197.0,64.0,1.0,9128.0,3358.0,104.0,1340.0,,115.0,298.0,,7.0,2.0,686.0,376.0,2780.0,,,,38.0,,0.0,148700.0,,,712983.0,716.0,200844.0,,0.0,12932.0,,,,4575.0,,,7.0,
1952,25.0,102.0,1062.0,,85.0,,,,9853.0,,,16432.0,6025.0,,21.0,351.0,,24.0,,22784.0,7.0,,29.0,,,,0.0,6807.0,,88.0,2574.0,,,,43510.0,10.0,0.0,,,2895.0,34995.0,,2357.0,,,,106.0,,,1715.0,,86.0,,23757.0,243.0,569.0,,6251.0,7.0,2.0,162.0,2260.0,244.0,2974.0,106.0,3.0,,,27.0,15.0,69.0,115080.0,,2555.0,43.0,2363.0,8.0,51689.0,52.0,8.0,61960.0,83.0,0.0,509.0,,331.0,,3.0,,,237.0,20.0,1310.0,29.0,3.0,0.0,176.0,,3.0,92.0,40.0,98.0,419.0,7427.0,212.0,20058.0,3472.0,535.0,2626.0,1117.0,,999.0,13823.0,154.0,35599.0,,53.0,,434.0,,,-119.0,,,,,321.0,6.0,,15.0,45.0,,,2566.0,0.0,,84.0,,,,,66.0,,0.0,,48.0,,10158.0,82.0,,,973.0,293.0,309.0,,,8.0,,1824.0,14934.0,129.0,2544.0,75.0,,595.0,,2644.0,,,,,,196.0,23.0,28.0,,1416.0,1106.0,140.0,34949.0,1461.0,,53.0,77.0,945.0,,,,,0.0,1945.0,7270.0,,,13.0,6.0,14.0,0.0,2.0,,2.0,1.0,109.0,-47.0,,,0.0,49.0,,,,1.0,13.0,19348.0,10266.0,529.0,,,9.0,3.0,207.0,73.0,1.0,9424.0,3065.0,130.0,1745.0,,142.0,349.0,,12.0,2.0,763.0,394.0,2859.0,,,,39.0,,0.0,144221.0,,,694618.0,861.0,215076.0,,0.0,13850.0,,,,4594.0,,,5.0,
